시도명,시군구명,종량제봉투종류,종량제봉투처리방식,종량제봉투용도,종량제봉투사용대상,1ℓ가격,1.5ℓ가격,2ℓ가격,2.5ℓ가격,3ℓ가격,5ℓ가격,10ℓ가격,20ℓ가격,30ℓ가격,50ℓ가격,60ℓ가격,75ℓ가격,100ℓ가격,120ℓ가격,125ℓ가격,관리부서명,관리부서전화번호,데이터기준일자,제공기관코드,제공기관명
경상남도,양산시,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,500,950,0,0,0,0,0,0,0,자원순환과,055-392-2644,2025-11-17,5380000,경상남도 양산시
경상남도,양산시,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,500,950,0,0,0,0,0,0,0,자원순환과,055-392-2644,2025-11-17,5380000,경상남도 양산시
경상남도,양산시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,140,250,500,950,1500,2350,0,0,0,0,0,자원순환과,055-392-2644,2025-11-17,5380000,경상남도 양산시
경기도,용인시,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,자원순환과,031-6193-2332,2025-11-19,4050000,경기도 용인시
경기도,용인시,규격봉투,소각용,음식물쓰레기,가정용,50,0,0,0,160,270,550,1100,0,0,0,0,0,0,0,자원순환과,031-6193-2332,2025-11-19,4050000,경기도 용인시
광주광역시,북구,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,200,380,740,1110,1830,0,2730,0,0,0,청소행정과,062-410-6512,2025-09-01,3620000,광주광역시 북구
강원특별자치도,영월군,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,180,350,0,0,0,0,0,0,0,강원특별자치도 영월군청,033-370-2335,2025-09-03,4271000,강원특별자치도 영월군
강원특별자치도,영월군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,70,110,180,350,0,900,0,1350,0,0,0,강원특별자치도 영월군청,033-370-2335,2025-09-03,4271000,강원특별자치도 영월군
강원특별자치도,영월군,규격봉투,매립용,음식물쓰레기,가정용,0,0,0,0,70,110,180,350,0,900,0,1350,0,0,0,강원특별자치도 영월군청,033-370-2335,2025-09-03,4271000,강원특별자치도 영월군
서울특별시,서대문구,규격봉투,소각용,음식물쓰레기,가정용,100,0,200,0,300,500,1000,2000,0,0,0,0,0,0,0,청소행정과,02-3140-8386,2025-07-31,3120000,서울특별시 서대문구
서울특별시,서대문구,특수규격마대,기타,생활쓰레기,가정용,0,0,0,0,0,0,0,2040,0,0,0,0,0,0,0,청소행정과,02-3140-8386,2025-07-31,3120000,서울특별시 서대문구
서울특별시,서대문구,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,250,490,0,0,0,0,0,0,0,청소행정과,02-3140-8386,2025-07-31,3120000,서울특별시 서대문구
서울특별시,서대문구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,130,250,490,0,1250,0,1880,0,0,0,청소행정과,02-3140-8386,2025-07-31,3120000,서울특별시 서대문구
전라남도,진도군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,70,140,260,390,650,0,0,0,0,0,환경수질과,061-540-3724,2025-08-28,5000000,전라남도 진도군
경상북도,의성군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,170,340,0,750,0,1120,1500,0,0,환경축산과,054-830-6188,2025-09-03,5150000,경상북도 의성군
부산광역시,부산진구,규격봉투,소각용,생활쓰레기,기타,0,0,0,0,0,220,300,850,1280,2070,0,3080,0,0,0,자원순환과,051-605-4462,2025-07-25,3290000,부산광역시 부산진구
전라남도,함평군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,40,65,120,220,0,530,0,780,1020,0,0,환경관리과,061-320-1834,2025-09-08,4960000,전라남도 함평군
부산광역시,강서구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,150,270,510,780,1240,0,1830,0,0,0,자원순환과,051-970-4434,2025-09-08,3360000,부산광역시 강서구
경상북도,포항시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,130,220,450,900,0,2250,0,3370,0,0,0,경상북도 포항시청 자원순환과,054-270-3156,2025-09-08,5020000,경상북도 포항시
서울특별시,금천구,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,1020,2040,0,0,0,0,0,0,0,청소행정과,02-2627-1494,2025-09-08,3170000,서울특별시 금천구
서울특별시,금천구,재사용규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,0,250,490,0,0,0,0,0,0,0,청소행정과,02-2627-1494,2025-09-08,3170000,서울특별시 금천구
서울특별시,금천구,규격봉투,매립용,음식물쓰레기,가정용,100,0,190,0,300,500,1000,0,0,0,0,0,0,0,0,청소행정과,02-2627-1494,2025-09-08,3170000,서울특별시 금천구
서울특별시,금천구,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,90,130,250,490,740,1250,0,1880,0,0,0,청소행정과,02-2627-1494,2025-09-08,3170000,서울특별시 금천구
경상남도,의령군,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,200,400,0,0,0,0,0,0,0,환경과,055-570-2623,2025-09-11,5390000,경상남도 의령군
인천광역시,중구,규격봉투,매립용,생활쓰레기,사업장용,0,0,0,0,0,0,0,0,0,1940,0,0,3880,0,0,자원순환과,032-760-7410,2025-08-14,3490000,인천광역시 중구
인천광역시,중구,규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,0,0,0,0,1940,0,0,3880,0,0,자원순환과,032-760-7410,2025-08-14,3490000,인천광역시 중구
인천광역시,중구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,3220,5290,0,0,10400,0,0,자원순환과,032-760-7410,2025-08-14,3490000,인천광역시 중구
제주특별자치도,서귀포시,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,1800,0,0,0,0,0,0,0,생활환경과,064-760-2935,2025-02-19,6520000,제주특별자치도 서귀포시
제주특별자치도,서귀포시,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,120,240,700,1050,1750,0,0,0,0,0,생활환경과,064-760-2935,2025-02-19,6520000,제주특별자치도 서귀포시
제주특별자치도,서귀포시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,120,240,700,1050,1750,0,0,0,0,0,생활환경과,064-760-2935,2025-02-19,6520000,제주특별자치도 서귀포시
울산광역시,동구,규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,160,310,600,0,1490,0,2220,0,0,0,자원순환과,052-209-3603,2025-02-28,3710000,울산광역시 동구
서울특별시,노원구,특수규격마대,기타,생활쓰레기,가정용,0,0,0,0,0,0,1020,2040,0,0,0,0,0,0,0,자원순환과,02-2116-3800,2024-07-22,3100000,서울특별시 노원구
서울특별시,노원구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,90,130,250,490,0,1250,0,1880,0,0,0,자원순환과,02-2116-3800,2024-07-22,3100000,서울특별시 노원구
전라남도,구례군,규격봉투,소각용,생활쓰레기,기타,0,0,0,0,0,60,110,220,0,540,0,830,0,0,0,전라남도 구례군청,061-780-2978,2024-08-12,4870000,전라남도 구례군
전라남도,구례군,규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,60,110,220,0,540,0,830,0,0,0,전라남도 구례군청,061-780-2978,2024-08-12,4870000,전라남도 구례군
전라남도,구례군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,60,110,220,0,540,0,830,0,0,0,전라남도 구례군청,061-780-2978,2024-08-12,4870000,전라남도 구례군
부산광역시,해운대구,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,430,850,1280,2070,0,0,0,0,0,자원순환과,051-749-4434,2025-07-14,3330000,부산광역시 해운대구
부산광역시,해운대구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,140,220,430,850,1280,2070,0,3080,0,0,0,자원순환과,051-749-4434,2025-07-14,3330000,부산광역시 해운대구
부산광역시,사상구,규격봉투,매립용,생활쓰레기,기타,0,0,0,0,0,0,0,0,1280,0,0,0,0,0,0,청소행정과,051-310-4335,2025-07-15,3390000,부산광역시 사상구
부산광역시,사상구,규격봉투,매립용,생활쓰레기,기타,0,0,0,0,0,0,0,0,2480,3700,0,0,0,0,0,청소행정과,051-310-4335,2025-07-15,3390000,부산광역시 사상구
부산광역시,사상구,규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,0,0,0,1680,2740,0,4080,0,0,0,청소행정과,051-310-4335,2025-07-15,3390000,부산광역시 사상구
부산광역시,사상구,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,170,340,680,0,0,0,0,0,0,0,청소행정과,051-310-4335,2025-07-15,3390000,부산광역시 사상구
부산광역시,사상구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,170,340,680,1020,1770,0,2690,0,0,0,청소행정과,051-310-4335,2025-07-15,3390000,부산광역시 사상구
대전광역시,중구,재사용규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,0,330,660,0,0,0,0,0,0,0,기후환경과,042-606-7296,2025-06-30,3650000,대전광역시 중구
대전광역시,중구,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,100,170,330,660,0,1650,0,2480,0,0,0,기후환경과,042-606-7296,2025-06-30,3650000,대전광역시 중구
경상북도,김천시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,100,180,350,0,860,0,1270,0,0,0,김천시 시설관리공단 체육장사팀,054-421-1661,2025-07-18,5060000,경상북도 김천시
경상남도,창녕군,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,110,220,440,0,0,0,0,0,0,0,환경위생과,055-530-1625,2025-04-30,5410000,경상남도 창녕군
경상남도,창녕군,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,310,540,0,0,0,0,0,0,0,환경위생과,055-530-1625,2025-04-30,5410000,경상남도 창녕군
경상남도,창녕군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,660,1080,0,1620,0,0,0,환경위생과,055-530-1625,2025-04-30,5410000,경상남도 창녕군
인천광역시,서구,규격봉투,기타,음식물쓰레기,가정용,60,0,120,0,180,300,600,0,0,0,0,0,0,0,0,자원순환과,032-560-4413,2025-04-10,3560000,인천광역시 서구
인천광역시,서구,김장용봉투,기타,음식물쓰레기,가정용,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,자원순환과,032-560-4413,2025-04-10,3560000,인천광역시 서구
인천광역시,서구,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,160,310,620,0,0,0,0,0,0,0,자원순환과,032-560-4552,2025-04-10,3560000,인천광역시 서구
인천광역시,서구,규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,0,0,0,1870,0,3710,0,0,0,0,자원순환과,032-560-4552,2025-04-10,3560000,인천광역시 서구
인천광역시,서구,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,0,310,620,0,1540,0,0,0,0,0,자원순환과,032-560-4552,2025-04-10,3560000,인천광역시 서구
인천광역시,서구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,160,310,620,0,1540,0,0,0,0,0,자원순환과,032-560-4552,2025-04-10,3560000,인천광역시 서구
경기도,연천군,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,3000,0,0,0,0,0,0,0,환경보호과,031-839-2248,2025-04-30,4140000,경기도 연천군
경기도,연천군,규격봉투,소각용,음식물쓰레기,가정용,30,0,0,0,70,130,290,560,0,0,0,0,0,0,0,환경보호과,031-839-2248,2025-04-30,4140000,경기도 연천군
경기도,연천군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,130,290,560,0,1340,0,2050,0,0,0,환경보호과,031-839-2248,2025-04-30,4140000,경기도 연천군
대구광역시,달서구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,120,180,340,670,1080,1660,0,2470,0,0,0,청소과,053-667-2711,2025-05-07,3470000,대구광역시 달서구
경기도,평택시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,130,250,500,0,1250,0,1880,0,0,0,경기도 평택시청 자원순환과,031-8024-3766,2025-02-12,3910000,경기도 평택시
경상북도,예천군,규격봉투,소각용,음식물쓰레기,가정용,0,0,60,0,90,150,300,600,0,0,0,0,0,0,0,환경관리과,054-650-6193,2025-03-28,5230000,경상북도 예천군
경상북도,예천군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,80,150,300,0,720,0,1080,0,0,0,환경관리과,054-650-6193,2025-03-28,5230000,경상북도 예천군
제주특별자치도,제주시,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,120,240,700,1050,1750,0,0,0,0,0,생활환경과,064-728-3156,2025-03-21,6510000,제주특별자치도 제주시
강원특별자치도,홍천군,규격봉투,기타,생활쓰레기,가정용,0,0,0,0,0,0,230,450,0,0,0,0,0,0,0,환경과,033-430-2633,2023-10-05,4251000,강원특별자치도 홍천군
경상남도,의령군,규격봉투,매립용,음식물쓰레기,가정용,0,0,0,0,60,100,200,400,0,0,0,0,0,0,0,환경과,055-570-2653,2025-09-11,5390000,경상남도 의령군
경상남도,의령군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,0,400,0,1000,0,1500,0,0,0,환경과,055-570-2653,2025-09-11,5390000,경상남도 의령군
대구광역시,중구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,120,180,340,670,1080,1660,0,2470,0,0,0,환경과,053-661-2716,2025-09-15,3410000,대구광역시 중구
경기도,시흥시,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,0,3200,0,0,0,0,0,자원순환부,031-488-6894,2025-09-01,B554066,시흥도시공사
경기도,시흥시,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,자원순환부,031-488-6894,2025-09-01,B554066,시흥도시공사
경기도,시흥시,재사용규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,110,180,350,700,0,0,0,0,0,0,0,자원순환부,031-488-6894,2025-09-01,B554066,시흥도시공사
경기도,시흥시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,520,0,1570,2610,0,3920,0,0,0,자원순환부,031-488-6894,2025-09-01,B554066,시흥도시공사
경기도,시흥시,규격봉투,매립용,음식물쓰레기,가정용,50,0,100,0,150,0,500,1000,1500,0,0,0,0,0,0,자원순환부,031-488-6894,2025-09-01,B554066,시흥도시공사
경기도,시흥시,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,110,180,350,700,0,1750,0,2630,0,0,0,자원순환부,031-488-6894,2025-09-01,B554066,시흥도시공사
대구광역시,남구,재사용규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,0,340,670,0,0,0,0,0,0,0,녹색환경과,053-664-2715,2025-08-01,3440000,대구광역시 남구
대구광역시,남구,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,120,180,0,0,1080,1660,0,2470,0,0,0,녹색환경과,053-664-2715,2025-08-01,3440000,대구광역시 남구
경기도,의정부시,특수규격마대,매립용,생활쓰레기,기타,0,0,0,0,0,0,0,2000,0,5000,0,0,0,0,0,자원순환과,031-828-2823,2025-06-30,3820000,경기도 의정부시
경기도,의정부시,특수규격마대,소각용,생활쓰레기,기타,0,0,0,0,0,0,0,0,0,2700,0,4000,0,0,0,자원순환과,031-828-2823,2025-06-30,3820000,경기도 의정부시
경기도,의정부시,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,140,240,420,840,0,0,0,0,0,0,0,자원순환과,031-828-2823,2025-06-30,3820000,경기도 의정부시
경기도,의정부시,규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,0,0,0,0,0,0,6500,0,0,0,자원순환과,031-828-2823,2025-06-30,3820000,경기도 의정부시
경기도,의정부시,규격봉투,소각용,음식물쓰레기,가정용,50,0,0,120,0,240,420,840,0,0,0,0,0,0,0,자원순환과,031-828-2823,2025-06-30,3820000,경기도 의정부시
경기도,의정부시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,240,420,840,0,2250,0,4200,0,0,0,자원순환과,031-828-2823,2025-06-30,3820000,경기도 의정부시
경상북도,안동시,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,80,150,0,0,0,0,0,0,0,0,자원순환과,054-840-5291,2025-08-07,5070000,경상북도 안동시
경상북도,안동시,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,150,300,0,0,0,0,0,0,0,자원순환과,054-840-5291,2025-08-07,5070000,경상북도 안동시
경상북도,안동시,규격봉투,소각용,음식물쓰레기,가정용,0,0,0,0,70,120,230,460,0,0,0,0,0,0,0,자원순환과,054-840-5291,2025-08-07,5070000,경상북도 안동시
경상북도,안동시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,80,150,300,0,720,0,1080,0,0,0,자원순환과,054-840-5291,2025-08-07,5070000,경상북도 안동시
경상남도,거창군,특수규격마대,소각용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,0,1060,0,0,0,0,0,환경과,055-940-3500,2025-06-01,5470000,경상남도 거창군
경상남도,거창군,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,환경과,055-940-3500,2025-06-01,5470000,경상남도 거창군
경상남도,거창군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,100,200,400,0,900,0,1350,0,0,0,환경과,055-940-3500,2025-06-01,5470000,경상남도 거창군
서울특별시,은평구,규격봉투,소각용,음식물쓰레기,가정용,100,0,200,0,300,500,1000,0,0,0,0,0,0,0,0,자원순환과,02-351-7563,2025-06-26,3110000,서울특별시 은평구
서울특별시,은평구,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,2040,0,0,0,0,0,0,0,자원순환과,02-351-7563,2025-06-26,3110000,서울특별시 은평구
서울특별시,은평구,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,130,250,490,0,0,0,0,0,0,0,자원순환과,02-351-7563,2025-06-26,3110000,서울특별시 은평구
전라북도,순창군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,120,190,380,560,900,0,0,2000,0,0,환경수도과,063-650-1725,2022-06-15,4771000,전북특별자치도 순창군
충청남도,아산시,규격봉투,소각용,음식물쓰레기,가정용,20,0,40,0,60,100,180,350,0,0,0,0,0,0,0,환경시설팀,041-538-1921,2024-03-01,B553452,아산시시설관리공단
충청남도,아산시,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,100,180,350,0,0,0,0,0,0,0,환경시설팀,041-538-1921,2024-03-01,B553452,아산시시설관리공단
전라남도,여수시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,140,250,500,720,1200,0,1800,0,0,0,자원순환과,061-659-3834,2024-04-02,4810000,전라남도 여수시
전북특별자치도,장수군,재사용규격봉투,매립용,생활쓰레기,사업장용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0,환경과,063-350-2537,2025-12-22,4751000,전북특별자치도 장수군
전북특별자치도,장수군,규격봉투,소각용,음식물쓰레기,가정용,0,0,0,0,70,90,180,360,540,900,0,1350,0,0,0,환경과,063-350-2537,2025-12-22,4751000,전북특별자치도 장수군
전북특별자치도,장수군,재사용규격봉투,소각용,음식물쓰레기,가정용,0,0,0,0,70,90,180,360,540,900,0,1350,0,0,0,환경과,063-350-2537,2025-12-22,4751000,전북특별자치도 장수군
전북특별자치도,장수군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0,환경과,063-350-2537,2025-12-22,4751000,전북특별자치도 장수군
전북특별자치도,장수군,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0,환경과,063-350-2537,2025-12-22,4751000,전북특별자치도 장수군
전북특별자치도,장수군,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0,환경과,063-350-2537,2025-12-22,4751000,전북특별자치도 장수군
서울특별시,중랑구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,130,250,490,740,1250,0,1880,0,0,0,청소행정과,02-2094-1947,2025-05-01,3060000,서울특별시 중랑구
부산광역시,동래구,재사용규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,1280,0,0,0,0,0,0,자원순환과,051-550-4432,2025-05-27,3300000,부산광역시 동래구
서울특별시,강북구,규격봉투,매립용,음식물쓰레기,가정용,100,0,200,0,300,500,0,0,0,0,0,0,0,0,0,서울특별시 강북구 청소행정과,02-901-6795,2025-04-20,3080000,서울특별시 강북구
서울특별시,강북구,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,250,490,0,0,0,0,0,0,0,서울특별시 강북구 청소행정과,02-901-6795,2025-04-20,3080000,서울특별시 강북구
서울특별시,강북구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,130,250,490,740,1250,0,1880,0,0,0,서울특별시 강북구 청소행정과,02-901-6795,2025-04-20,3080000,서울특별시 강북구
서울특별시,광진구,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,1020,2040,0,0,0,0,0,0,0,청소과,02-450-7632,2025-04-23,3040000,서울특별시 광진구
서울특별시,광진구,규격봉투,매립용,음식물쓰레기,가정용,100,0,190,0,300,500,0,0,0,0,0,0,0,0,0,청소과,02-450-7632,2025-04-23,3040000,서울특별시 광진구
서울특별시,광진구,규격봉투,매립용,생활쓰레기,사업장용,0,0,0,0,0,0,0,0,0,1330,0,2000,0,0,0,청소과,02-450-7632,2025-04-23,3040000,서울특별시 광진구
서울특별시,광진구,규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,0,0,0,0,1330,0,2000,0,0,0,청소과,02-450-7632,2025-04-23,3040000,서울특별시 광진구
서울특별시,광진구,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,130,250,490,0,0,0,0,0,0,0,청소과,02-450-7632,2025-04-23,3040000,서울특별시 광진구
서울특별시,광진구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,90,130,250,490,0,0,0,0,0,0,0,청소과,02-450-7632,2025-04-23,3040000,서울특별시 광진구
충청남도,서산시,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,70,120,230,460,0,0,0,0,0,0,0,자원순환과,041-660-2033,2025-04-01,4530000,충청남도 서산시
충청남도,서산시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,70,120,230,460,690,1150,0,0,0,0,0,자원순환과,041-660-2033,2025-04-01,4530000,충청남도 서산시
강원도,횡성군,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,200,400,0,0,0,0,0,0,0,환경자원사업소,033-340-5935,2023-06-30,4261000,강원특별자치도 횡성군
강원도,횡성군,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,60,100,200,400,0,980,0,1500,0,0,0,환경자원사업소,033-340-5935,2023-06-30,4261000,강원특별자치도 횡성군
강원도,횡성군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,200,400,0,980,0,1500,0,0,0,환경자원사업소,033-340-5935,2023-06-30,4261000,강원특별자치도 횡성군
인천광역시,연수구,재사용규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,0,390,750,0,0,0,0,0,0,0,연수구시설안전관리공단,032-830-8055,2024-07-30,B553866,인천광역시연수구시설안전관리공단
인천광역시,연수구,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,210,390,750,0,1850,0,2780,0,0,0,연수구시설안전관리공단,032-830-8055,2024-07-30,B553866,인천광역시연수구시설안전관리공단
부산광역시,북구,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,340,680,0,0,0,0,0,0,0,자원순환과,051-309-4437,2025-05-13,3320000,부산광역시 북구
부산광역시,북구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,170,340,680,1020,1660,0,2470,0,0,0,자원순환과,051-309-4437,2025-05-13,3320000,부산광역시 북구
인천광역시,연수구,특수규격마대,소각용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,2010,0,3980,0,0,0,0,청소행정과,032-749-7855,2025-04-30,3520000,인천광역시 연수구
인천광역시,연수구,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,440,870,0,0,0,0,0,0,0,청소행정과,032-749-7855,2025-04-30,3520000,인천광역시 연수구
인천광역시,연수구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,230,440,870,0,2170,0,3250,0,0,0,청소행정과,032-749-7855,2025-04-30,3520000,인천광역시 연수구
부산광역시,영도구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,220,430,850,1280,2070,0,3080,0,0,0,청소행정과,051-419-4436,2025-05-19,3280000,부산광역시 영도구
전북특별자치도,군산시,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,자원순환과,063-454-3455,2025-05-25,4671000,전북특별자치도 군산시
전북특별자치도,군산시,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,300,500,0,0,0,0,0,0,0,자원순환과,063-454-3455,2025-05-25,4671000,전북특별자치도 군산시
전북특별자치도,군산시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,200,300,500,0,1250,0,1850,0,0,0,자원순환과,063-454-3455,2025-05-25,4671000,전북특별자치도 군산시
서울특별시,중랑구,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,1020,2040,0,0,0,0,0,0,0,청소행정과,02-2094-1947,2025-05-01,3060000,서울특별시 중랑구
서울특별시,중랑구,규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,청소행정과,02-2094-1947,2025-05-01,3060000,서울특별시 중랑구
서울특별시,중랑구,규격봉투,소각용,음식물쓰레기,가정용,100,0,190,0,300,500,0,0,0,0,0,0,0,0,0,청소행정과,02-2094-1947,2025-05-01,3060000,서울특별시 중랑구
경기도,평택시,특수규격마대,기타,생활쓰레기,기타,0,0,0,0,0,0,2000,4000,0,0,0,0,0,0,0,경기도 평택시청 자원순환과,031-8024-3766,2025-02-12,3910000,경기도 평택시
경기도,평택시,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,130,250,500,0,0,0,0,0,0,0,경기도 평택시청 자원순환과,031-8024-3766,2025-02-12,3910000,경기도 평택시
경기도,평택시,규격봉투,소각용,음식물쓰레기,가정용,0,40,0,0,80,130,250,500,0,0,0,0,0,0,0,경기도 평택시청 자원순환과,031-8024-3766,2025-02-12,3910000,경기도 평택시
인천광역시,계양구,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,440,870,0,0,0,0,0,0,0,청소행정과,032-450-5463,2025-03-21,3550000,인천광역시 계양구
인천광역시,계양구,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,230,440,0,0,2170,0,0,3060,0,0,청소행정과,032-450-5463,2025-03-21,3550000,인천광역시 계양구
인천광역시,계양구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,230,440,870,0,2170,0,0,0,0,0,청소행정과,032-450-5463,2025-03-21,3550000,인천광역시 계양구
전라남도,영암군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,130,270,540,0,1360,0,2040,0,0,0,환경기후과,061-470-2336,2025-03-26,4940000,전라남도 영암군
경기도,부천시,규격봉투,소각용,생활쓰레기,기타,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,자원순환과,032-625-3187,2025-02-03,3860000,경기도 부천시
